Type,Product,Brand,Name,Price
SkinCare,防曬,Kanebo 佳麗寶-專櫃,UV防護乳 DEW SUPERIOR UV Block Essence,1250
SkinCare,防曬,1028,傳明酸美白潤色防曬乳SPF50★★★ TA Whitening Sunscreen SPF50★★★,350
SkinCare,防曬,Neutrogena 露得清,水活保濕防曬凝露SPF30 PA++,429
SkinCare,防曬,Fasio 菲希歐,[海外販售] 光護罩UV防曬水凝乳SPF50+ PA++++ CLEAR BLOCK UV GEL,360
SkinCare,防曬,Fasio 菲希歐,[海外販售] 光護罩UV防曬噴霧 SPF50+ PA+++ CLEAR BLOCK  UV  SPRAY,360
SkinCare,防曬,AQUA LABEL 水之印,光感亮白隔離霜 SPF25 PA+,290
SkinCare,防曬,St.Clare 聖克萊爾,水嫩保濕清爽防曬乳 SPF50+ ★★★ EXTRA HYDRATING PROTECTOR,480
SkinCare,防曬,Kanebo 佳麗寶-專櫃,UV全效防曬乳（臉部專用型）SPF50+ PA+++ Precious Barrier Protector SPF50+ PA+++,920
SkinCare,防曬,MAKE UP FOR EVER,高效防曬隔離霜 SPF50 PA+++ UV PRIME Daily Protective Make-up Primer,1550
SkinCare,防曬,Neutrogena 露得清,露得清護唇膏SPF15,119
SkinCare,防曬,Kanebo 佳麗寶-專櫃,防曬美容液SPF25.PA+,980
SkinCare,防曬,LANCOME 蘭蔻,雙重UV柔白隔離乳 SPF50 PA+++,0
SkinCare,防曬,BIODERMA 貝膚黛瑪,倍護水潤防曬乳液SPF50+/PA++++ PHOTODERM MAX AQUAFLUIDE SPF 50+,880
SkinCare,防曬,Kanebo 佳麗寶-專櫃,EX UV完美高效防曬乳SPF50+/PA++++,950
SkinCare,防曬,Za,秒亮美顏防曬霜SPF50/PA++,320
SkinCare,防曬,HANAKA 花戀肌,冰鎮潤白氣墊防曬SPF50★★★,499
SkinCare,防曬,Domohorn Wrinkle 朵茉麗蔻,光對策美肌修護霜SPF50+/PA++++(升級版),1600
SkinCare,防曬,SENKA 專科,完美防曬乳液(防水型)SPF50+/PA++++,230
SkinCare,防曬,Elizabeth Arden 伊麗莎白雅頓,艾地苯全能智慧防禦乳SPF50/PA++++ Prevage City Smart Broad Spectrum SPF 50 PA++++ Hydrating Shield,2650
SkinCare,防曬,Neutrogena 露得清,極透氣清爽運動防曬乳SPF50+/PA++++ Cool Dry Sport Lotion SPF50+/PA++++,399
SkinCare,防曬,SOFINA 蘇菲娜,潤白美膚盈透UV防護乳升級版SPF50+/PA++++(II),1650
SkinCare,防曬,Junkisei Prime 潤肌精,植淬白潤肌精UV美肌亮白隔離乳SPF50+/PA++++,350
SkinCare,防曬,KOSE 高絲-專櫃,極效輕透防曬乳N SPF50+/PA++++(防水型),950
SkinCare,洗臉乳,ORBIS,雙重酵素潔顏粉,500
SkinCare,洗臉乳,Whoo 后,拱辰享陰陽調和洗顏乳,1280
SkinCare,洗臉乳,freeplus 芙莉思,溫和淨潤皂霜,580
SkinCare,洗臉乳,FANCL,[海外販售] 新 魔法泡泡潔顏粉(水嫩型),520
SkinCare,洗臉乳,SOFINA 蘇菲娜,彈力泡泡潔顏乳,650
SkinCare,洗臉乳,TKLAB,30%氨基酸溫和潔顏霜,199
SkinCare,洗臉乳,Hada-Labo 肌研,極潤保濕洗面乳,0
SkinCare,洗臉乳,Gamila Secret 潔米拉秘密,原創原味 Original,1200
SkinCare,洗臉乳,Cetaphil 舒特膚,溫和潔膚乳 Gentle Skin Cleanser,680
SkinCare,洗臉乳,KOSE 高絲-專櫃,藥用 純肌粹 淨化洗顏霜,700
SkinCare,洗臉乳,SHISEIDO 資生堂-國際櫃,"優白洗面皂 UV White Purify Cleansing Foam(I, II)",800
SkinCare,洗臉乳,DHC,純欖滋養皂 Mild Soap,450
SkinCare,洗臉乳,Swissvita 薇佳,微晶3D全能洗顏霜(VitaBtech升級版),580
SkinCare,洗臉乳,ORBIS,芯生悠潔面乳,630
SkinCare,洗臉乳,Neutrogena 露得清,深層淨化氣墊泡泡保濕潔顏乳,209
SkinCare,洗臉乳,Hada-Labo 肌研,極潤健康深層清潔調理洗面乳,260
SkinCare,洗臉乳,Cetaphil 舒特膚,溫和潔膚凝脂,350
SkinCare,洗臉乳,KIEHL'S 契爾氏,金盞花植物精華潔面泡泡凝露,950
SkinCare,洗臉乳,KOSE 高絲-開架式,淨白洗面乳,189
SkinCare,洗臉乳,Freshel 膚蕊,雙效皂霜(新版),220
SkinCare,洗臉乳,ettusais 艾杜紗,高機能保濕潔顏慕絲,680
SkinCare,洗臉乳,SK-II,全效活膚潔面乳 Facial Treatment Gentle Cleanser,2210
SkinCare,洗臉乳,Stiefel 史帝富,愛可妮潔面露 Acne-Aid Liquid Cleanser,300
SkinCare,洗臉乳,ettusais 艾杜紗,零毛孔潔淨洗顏乳,550
SkinCare,洗臉乳,KOSE 高絲-專櫃,雪肌精靚白洗顏乳,990
SkinCare,洗臉乳,UNT,氨基酸潔顏霜 Aqua Nettoyant,129/199
SkinCare,洗臉乳,LA ROCHE-POSAY 理膚寶水,青春潔膚凝膠 EFFACLAR Purifying Foaming Gel,600
SkinCare,洗臉乳,KOSE 高絲-專櫃,雪肌精靚白洗顏粉 SEKKISEI WHITE POWDER WAS,990
SkinCare,洗臉乳,WHITIA 白媞雅,嫩白潔顏乳,270
SkinCare,洗臉乳,ORIGINS 品木宣言,一舉兩得潔面慕絲 Checks and Balances,780
SkinCare,洗臉乳,Bifesta 碧菲絲特,毛孔淨透洗面乳,125
SkinCare,洗臉乳,ettusais 艾杜紗,Royal Jelly蜂王漿潔顏乳 Jelly wash,220
SkinCare,洗臉乳,ROHTO 日本樂敦,維他命C酵素洗顏慕斯,390
SkinCare,洗臉乳,SENKA 專科,超微米潔顏乳(新升級),125
SkinCare,洗臉乳,Bifesta 碧菲絲特,保濕碳酸泡洗顏 Bifesta Foaming Whip MOIST,230
SkinCare,洗臉乳,Bifesta 碧菲絲特,抗暗沉碳酸泡洗顏 Bifesta Foaming Whip BRIGHTUP,230
SkinCare,洗臉乳,SENKA 專科,超微米深層潔顏泥,149
SkinCare,洗臉乳,ORBIS,和漢淨肌潔面乳,550
SkinCare,洗臉乳,innisfree,濟州島火山泥毛孔調理潔顏泡泡,320
SkinCare,洗臉乳,Swissvita 薇佳,微晶3D全能洗顏霜,399
SkinCare,洗臉乳,Seba med 施巴,深層淨透潔面露,350
SkinCare,洗臉乳,piu,木瓜酵素清透保濕洗顏粉 Piu Powder Wash-Clear,319/719
SkinCare,洗臉乳,ERNO LASZLO 奧倫納素,逆齡奇蹟死海礦泥皂,1500/1700
SkinCare,洗臉乳,VICHY 薇姿,薇姿三合一淨膚泥 NORMADERM Tri-Active Cleaner,680
SkinCare,洗臉乳,OLAY 歐蕾,淨透煥膚潔面儀,1290
SkinCare,洗臉乳,牛乳石鹼,滋卿愛泡洗顏,209
SkinCare,洗臉乳,Dr.Satin,魚子活氧淨白潔面乳,580
SkinCare,洗臉乳,牛乳石鹼,滋卿愛預防面皰洗面乳,125/149
SkinCare,洗臉乳,MUJI 無印良品,敏感肌泡沫洗面乳 Face Soap,270/330
SkinCare,洗臉乳,Whoo 后,天氣丹津率享洗顏蜜 Jinyul Jinaek Foam,1480
SkinCare,洗臉乳,Kanebo 佳麗寶-專櫃,潤活皂霜,1250
SkinCare,洗臉乳,Kanebo 佳麗寶-專櫃,洗顏皂霜,1800
SkinCare,洗臉乳,LA ROCHE-POSAY 理膚寶水,多容安泡沫洗面乳 Toleriane Foaming Cleanser,650
SkinCare,洗臉乳,Seba med 施巴,潔膚皂,200/280
SkinCare,洗臉乳,kuanyuanlian 廣源良,綠豆洗容素,35/79
SkinCare,洗臉乳,Chris’Dan 克莉絲丹,DNA肌因up前導慕絲,380
SkinCare,洗臉乳,SENKA 專科,超微米控油潔顏乳,125
SkinCare,洗臉乳,Hada-Labo 肌研,卵肌溫和去角質洗面乳,290
SkinCare,洗臉乳,Bifesta 碧菲絲特,清爽碳酸泡洗顏 Bifesta Foaming Whip OIL CLEAR,230
SkinCare,洗臉乳,cle de peau Beaute 肌膚之鑰,光采柔潤潔膚皂,1800
SkinCare,洗臉乳,Kanebo 佳麗寶-專櫃,酵素潔膚粉N,370/750
SkinCare,洗臉乳,too cool for school,白滑雞蛋洗臉慕斯 EGG MOUSSE SOAP,580
SkinCare,洗臉乳,DHC,極效保濕潔面乳 Deep Moistening Foaming Wash Mokomoko,350
SkinCare,洗臉乳,Neutrogena 露得清,深層淨化抗痘洗面乳,139
SkinCare,洗臉乳,1028,深層潔淨超綿感泡泡保濕洗面乳,149
SkinCare,洗臉乳,Himalaya Herbals,[海外販售] 苦楝淨化潔面膠 Purifying Neem Face Wash,150
SkinCare,洗臉乳,philosophy 肌膚哲理,微導煥膚去角質洗面乳,0
SkinCare,洗臉乳,philosophy 肌膚哲理,純淨清爽3合1洗面乳 3-in-1 cleanser for face and eyes,750/1220
SkinCare,洗臉乳,belif,菖蒲溫和滋潤洗面乳 Creamy  cleansing foam moist,770
SkinCare,洗臉乳,SWITER 詩威特,AI-15洗面霜 Cleansing Cream,450/1200
SkinCare,洗臉乳,ATORREGE AD+,深層卸淨凝膠 MILD CLEANSING(0),500/980
SkinCare,洗臉乳,KIEHL'S 契爾氏,特級保濕無油潔面慕斯 ULTRA FACIAL OIL-FREE CLEANSER,730
SkinCare,洗臉乳,BIOCHEM 倍優,氨基酸玫瑰洗面皂,280.0
SkinCare,洗臉乳,ROSETTE 露姬婷,海泥毛孔潔淨洗顏乳(潔淨毛孔),235
SkinCare,洗臉乳,23.5 °N北緯研製,東方美人茶平衡洗顏霜 Oriental Beauty Tea Purifying Face Wash,520
SkinCare,洗臉乳,ETUDE HOUSE,蘇打粉深層毛孔洗面乳 BAKING POWDER PORE CLEANSING FOAM,280
SkinCare,洗臉乳,古寶無患子,玉容活膚晶,99
SkinCare,洗臉乳,SOFINA 蘇菲娜,芯美顏 活氧按摩泡泡,800
SkinCare,洗臉乳,AYURA,SPA潔面慕思,800
SkinCare,洗臉乳,A-DERMA 艾芙美,燕麥潔膚泡沫凝膠 FOAMING GEL,900/1200
SkinCare,洗臉乳,SOFINA 蘇菲娜,芯美顏 潔顏乳,650
SkinCare,洗臉乳,SOFINA 蘇菲娜,芯美顏 潔顏慕絲,650
SkinCare,洗臉乳,ettusais 艾杜紗,荳蔻洗顏皂,280
SkinCare,洗臉乳,AYURA,冰流按摩洗顏凍,1250
SkinCare,洗臉乳,Avene 雅漾,清爽潔膚凝膠 Cleanance Soapless Cleansing Gel,680
SkinCare,洗臉乳,kuanyuanlian 廣源良,多味薏仁敷面粉,99
SkinCare,洗臉乳,SHISEIDO 資生堂-開架式,潤紅蜂蜜香皂,0
SkinCare,洗臉乳,yuxia 悠絲亞,肌養晶皂(清爽型),490/690
SkinCare,洗臉乳,SHISEIDO 資生堂-東京櫃,莉薇特麗調理潤膚皂(II) Revital Cleansing foam(II),1050
SkinCare,洗臉乳,Nu Skin 如新,潔膚霸 Body Bar,385/1840
SkinCare,洗臉乳,CHANEL 香奈兒,光采潔膚乳,950
SkinCare,洗臉乳,SENKA 專科,超微米洗卸兩用潔淨慕絲,259
SkinCare,洗臉乳,FAITH  唯膚,晶潤深層潔顏乳 WASH,1650
SkinCare,洗臉乳,Yuan 阿原,玫瑰皂,780
SkinCare,洗臉乳,DR.WU 達爾膚醫美保養系列,杏仁酸煥膚潔顏慕斯 RENEWAL CLEANSING MOUSSE WITH MANDELIC ACID,750
SkinCare,洗臉乳,Domohorn Wrinkle 朵茉麗蔻,潔顏霜,1600
SkinCare,洗臉乳,MINON AminoMoist 蜜濃,敏弱潤澤酵素洗顏粉,630
SkinCare,洗臉乳,MINON AminoMoist 蜜濃,鎖水潔顏慕斯,630
SkinCare,洗臉乳,CLARINS 克蘭詩,智慧美白潔顏慕斯 WHITE PLUS Brightening Creamy Mousse Cleaner,1300
SkinCare,洗臉乳,Chic and Chick,潔顏雪寶 Face Cleansing Sherbet,1280
SkinCare,洗臉乳,KOSE 高絲-專櫃,雪肌精淨透洗顏霜,850
SkinCare,洗臉乳,Freshel 膚蕊,濃密泡沫皂霜,220
SkinCare,洗臉乳,BiSachi 美肌幸,毛穴專攻淨敷洗顏泥 Deep Cleansing Mud Foam,560
SkinCare,洗臉乳,ERNO LASZLO 奧倫納素,白玉無瑕肌透光白皂 White Marble Treatment Ba,1700
SkinCare,洗臉乳,KOSE 高絲-專櫃,雪肌精晶透潤白潔顏皂,700
SkinCare,洗臉乳,WHITE FORMULA 自白肌,傳明酸美白潔顏乳,120
SkinCare,洗臉乳,ARWIN 雅聞,大馬士革玫瑰氨基酸淨白洗卸二用慕絲 Damascena Rose Amino Acid Whiten Cleansing Mousse,300
SkinCare,洗臉乳,Neogence 霓淨思,玻尿酸保濕洗面乳 HYALURONIC ACID HYDRATING FACIAL WASH,500
SkinCare,洗臉乳,IPSA 茵芙莎,柔潤潔膚乳,900
SkinCare,洗臉乳,IPSA 茵芙莎,海洋礦物皂,900
SkinCare,洗臉乳,牛乳石鹼,自然派綠茶洗顏皂,249
SkinCare,洗臉乳,Morgan's,皇家精質馬奶全能修護洗面乳 Morgan's Mare's Milk Facial Foam,0
SkinCare,洗臉乳,SHISEIDO 資生堂-東京櫃,淨白肌密洗面乳 PURIFY CLEANSING FOAM,900
SkinCare,洗臉乳,MUJI 無印良品,溫和洗面乳 FACE SOAP,100/160
SkinCare,洗臉乳,Kanebo 佳麗寶-專櫃,亮顏酵素皂,980
SkinCare,洗臉乳,Beauty Story 美顏故事,珍珠胺基酸淨白洗面乳,165
SkinCare,洗臉乳,古寶無患子,蜂王乳蜂蜜活膚晶,99
SkinCare,洗臉乳,KIEHL'S 契爾氏,亞馬遜白泥淨緻毛孔洗面乳 RARE EARTH DEEP PORE DAILY CLEANSER,950
SkinCare,洗臉乳,MUJI 無印良品,溫和去角質洗面乳 Scrub Face Soap,100/160
SkinCare,洗臉乳,JUJU,透明質酸保濕洗面乳,280
SkinCare,洗臉乳,revlis,經典胺基酸深層洗顏料,269
SkinCare,洗臉乳,Dr. Bronner's 布朗博士,有機茶樹潔顏露 Tea Tree Liquid Soap,159/339
SkinCare,洗臉乳,Dr. Bronner's 布朗博士,有機玫瑰潔顏露 Rose Liquid Soap,169/379
SkinCare,洗臉乳,SANA 莎娜,豆乳美肌洗面乳,300
SkinCare,洗臉乳,SOFINA 蘇菲娜,芯美顏 潔顏蜜,650
SkinCare,洗臉乳,Avene 雅漾,修護潔面乳 Extremely Gentle Cleanser,810
SkinCare,洗臉乳,Avene 雅漾,淨膚乳,810
SkinCare,洗臉乳,CLINIQUE 倩碧,溫和型洗面膠,800
SkinCare,洗臉乳,Aesop,純淨滋潤潔面乳 Purifying Facial Cream Cleanser,1100
SkinCare,洗臉乳,Seba med 施巴,F+S保濕潔面露 F+S Facial Wash,180/280
SkinCare,洗臉乳,SHISEIDO 資生堂-東京櫃,碧麗妃青春草本洗面皂 Benefique Nutrient  Cleansing Foam (N),850
SkinCare,洗臉乳,MIKIMOTO 御木本,白淨洗面乳 CLEANSING FOAM,1100
SkinCare,洗臉乳,DHC,純欖精純皂 Olive Soap,530
SkinCare,洗臉乳,BOBBI BROWN 芭比波朗,沁透莓果洗卸慕絲 Makeup Melter & Cleanser,1350
SkinCare,洗臉乳,MANARA,毛孔無瑕礦泥洗顏粉 TSURULINA WASH,1200
SkinCare,洗臉乳,PAIR 沛醫亞,日本獅王沛醫亞淨痘調理洗面乳,370
SkinCare,洗臉乳,SENKA 專科,超微米彈潤潔顏乳,149
SkinCare,洗臉乳,EVITA 艾薇塔,玫瑰泡沫潔顏慕斯,420
SkinCare,洗臉乳,The Body Shop 美體小舖,茶樹3效淨膚-磨砂-面膜,960
SkinCare,洗臉乳,SHISEIDO 資生堂-東京櫃,淨荳炭淨化潔膚乳,250
SkinCare,洗臉乳,上善如水,柔嫩淨白洗面乳 Washing Cream,960
SkinCare,洗臉乳,牛乳石鹼,滋卿愛美白抗痘洗面乳,159
SkinCare,洗臉乳,SOFINA 蘇菲娜,彈力泡泡潔顏乳(玫瑰限定版),650
SkinCare,洗臉乳,DHC,柔嫩洗顏粉 Face Wash Powde,390
SkinCare,洗臉乳,THREE,平衡洗顏皂霜 Balancing Foam,1250
SkinCare,洗臉乳,WHITE FORMULA 自白肌,玻尿酸濃密保濕潔顏乳,120
SkinCare,洗臉乳,Estee Lauder 雅詩蘭黛,超能紅石榴微循環潔膚乳 Radiant Vitality 2-in-1 Foam Cleanser,1150
SkinCare,洗臉乳,L'OCCITANE 歐舒丹,蠟菊精華潔面慕絲 Precious Cleansing Foam,1180
SkinCare,洗臉乳,Penelopi Moon,月光潔顏泡泡面膜皂-月見草 Penelopi Moon JUNOA,400/800
SkinCare,洗臉乳,Sulwhasoo 雪花秀,宮中蜜皂 Herb Soap,1180
SkinCare,洗臉乳,23.5 °N北緯研製,東方美人茶薄荷沁涼洗顏霜,520
SkinCare,洗臉乳,ETUDE HOUSE,蘇打粉深層毛孔洗面乳(加強保濕型),420
SkinCare,洗臉乳,Stiefel 史帝富,潔美淨保濕修護潔膚露 Physiogel Cleanser,440
SkinCare,洗臉乳,motives 莫蒂膚,絲晶 深層潔膚乳,650
SkinCare,洗臉乳,IPSA 茵芙莎,透明潔膚乳N,900
SkinCare,洗臉乳,SOFINA 蘇菲娜,透美顏潔顏蜜,350
SkinCare,洗臉乳,divinia 蒂芬妮亞,清清臉 柔嫩洗面乳,99
SkinCare,洗臉乳,3M,抗痘洗面乳 Acne Foaming Cleanser,99
SkinCare,洗臉乳,ARGITAL 雅琪朵,有機綠泥精油潔膚乳 Liquid Soap,550
SkinCare,洗臉乳,Vanicream 薇霓肌本,薇霓肌本潔膚露 Free&Clear&#8482 Liquid Cleanser,680
SkinCare,洗臉乳,L'OCCITANE 歐舒丹,橄欖水潤潔面慕絲(有機) Radiance Cleansing Foaming,880
SkinCare,洗臉乳,MOMUS,深海藻柔皙潔顏乳 Seaweed Cleansing Milk,235
SkinCare,洗臉乳,Dr. Hsieh 達特醫,氨基酸潔顏乳 Amino-acid derived cleansing milk,300/500
SkinCare,洗臉乳,Faye 幸福菲雅,弱酸系洗顏露 “over the rainbow”Face Wash,400
SkinCare,洗臉乳,BCL,AHA柔膚深層洗顏乳,350
SkinCare,洗臉乳,Fresh,大豆洗面乳 Soy Face Cleaner,1700
SkinCare,洗臉乳,L'OREAL PARiS 巴黎萊雅,活力緊緻 抗皺緊實潔面乳,149
SkinCare,洗臉乳,泡泡玉,潔淨洗顏粉,480
SkinCare,洗臉乳,Estee Lauder 雅詩蘭黛,紅石榴雙效潔膚乳 Nutritious Purifying 2-in-1 Foam Cleanser,850
SkinCare,洗臉乳,LUSH,油中送炭潔面皂 Coalface,429
SkinCare,洗臉乳,yuxia 悠絲亞,AC潔顏粉,560
SkinCare,洗臉乳,yuxia 悠絲亞,AC潔顏蜜,690
SkinCare,洗臉乳,Snow White 白雪,中性洗面皂,0
SkinCare,洗臉乳,Whoo 后,拱辰享雪白潔顏乳,1380
SkinCare,洗臉乳,CHIC CHOC 奇可俏可,保濕皂霜,450
SkinCare,洗臉乳,Avon 雅芳,雅芳雙效洗顏乳,380
SkinCare,洗臉乳,SENKA 專科,超微米保水潔顏凝露,149
SkinCare,洗臉乳,Simple 清妍,溫和保濕潔顏乳 Simple kind to skin moisturising facial wash,179
SkinCare,洗臉乳,Bifesta 碧菲絲特,洗卸兩用淨透洗面乳,125
SkinCare,洗臉乳,Bifesta 碧菲絲特,水嫩淨透洗面乳,125
SkinCare,洗臉乳,ALMADO 璦蘭夢朵,Ode卵殼膜洗卸凝露(四合一) ODE CLEANSING GEL,1780
SkinCare,洗臉乳,SENKA 專科,超微米透亮潔顏乳,125
SkinCare,洗臉乳,NIVEA 妮維雅,超濃密泡沫保濕潔面乳,119
SkinCare,洗臉乳,proactiv 抗痘小3,明星三步組(30天),2280
SkinCare,洗臉乳,ROSETTE 露姬婷,草本調理淨化洗顏乳,235
SkinCare,洗臉乳,L'EGERE 蘭吉兒,牛奶嫩白氨基酸潔面乳,0
SkinCare,洗臉乳,ORBIS,水原力潔面乳 AQUAFORCE MILD WASH,550
SkinCare,洗臉乳,cle de peau Beaute 肌膚之鑰,創．極致洗顏皂 savon,3500
SkinCare,洗臉乳,My Beauty Diary 我的美麗日記,深層極淨水潤潔顏乳 Ultra Facial Cleanser,125
SkinCare,洗臉乳,DyFee 迪菲之愛,潤妍綺肌胺基酸潔顏霜,1100
SkinCare,洗臉乳,BEAUTY POWER,小白花淨膚完美潔膚霜,220/1080
SkinCare,洗臉乳,Biotherm 碧兒泉,淨膚零油光無瑕肌潔顏膠,850
SkinCare,洗臉乳,Cosme Decorte 黛珂,完美精質洗顏露,2750
SkinCare,洗臉乳,Freshel 膚蕊,碳酸泡沫慕斯(新版),330
SkinCare,洗臉乳,shu uemura 植村秀,超微米毛孔潔淨慕斯 Porefinist Gentle Foaming Cleansing Water,1000
SkinCare,洗臉乳,Softymo 絲芙蒂,柔淨礦物洗面乳a,148
SkinCare,洗臉乳,COVERMARK,礦泥保濕洗面乳(彈力泡泡版) Mineral Wash,1200
SkinCare,洗臉乳,Junkisei Prime 潤肌精,涵萃潤肌精洗顏霜,130
SkinCare,洗臉乳,Za,肌Q水潤洗面乳,130
SkinCare,洗臉乳,POND'S 旁氏,深層淨白潔顏泡泡,209
SkinCare,洗臉乳,Chrono Affection 時間寵愛,胺基酸洗顏霜 Amino Acid Cleansing Cream,1280
SkinCare,洗臉乳,ETUDE HOUSE,荳趣舒緩泡沫洗面乳,380
SkinCare,洗臉乳,Paula's Choice 寶拉珍選,淨無痘清爽洗面凝膠 CLEAR Pore Normalizing Cleanser,650
SkinCare,洗臉乳,ERH 英瑞其,25%胺基酸控油潔面慕絲,790
SkinCare,洗臉乳,Biotherm 碧兒泉,5000L活泉平衡潔顏膠 BIOSOURCE NETT PNM,850
SkinCare,洗臉乳,Paula's Choice 寶拉珍選,清透雙效潔面凝膠 Hydralight One Step Cleanser,860
SkinCare,洗臉乳,Nature&Co,純淨保濕洗顏霜 Facial Wash,270
SkinCare,洗臉乳,Dr. Bronner's 布朗博士,有機薄荷潔顏露 Peppermint Liquid Soap,159/339
SkinCare,洗臉乳,Dr. Bronner's 布朗博士,有機薰衣草潔顏露 Lavender Liquid Soap,159/339
SkinCare,洗臉乳,URIAGE 優麗雅,泡沫潔膚乳,650
SkinCare,洗臉乳,Neutrogena 露得清,深層微粒洗面乳,139
SkinCare,洗臉乳,Sonia Rykiel,麗可白水水洗顏泡沫 PURIFYING FOAMING CLEANSER,1200
SkinCare,洗臉乳,Dior 迪奧,頂級精華洗面乳,0
SkinCare,洗臉乳,SOFINA 蘇菲娜,綻亮淨顏蜜,850
SkinCare,洗臉乳,Seba med 施巴,施巴5.5痘淨潔面皂 Cleansing Bar,280
SkinCare,洗臉乳,MISSHA,草莓優格洗面乳,175
SkinCare,洗臉乳,SHISEIDO 資生堂-東京櫃,敏感話題洗面皂 d'program cleansing foam,700
SkinCare,洗臉乳,Neutrogena 露得清,清透潔面皂 Skin Clearing Facial Bar,99
SkinCare,洗臉乳,SHISEIDO 資生堂-國際櫃,盼麗風姿乳脂潔膚皂 Benefiance Creamy Cleansing Foam,950
SkinCare,洗臉乳,DHC,純欖蘆薈皂 Pure Soap,350
SkinCare,洗臉乳,Avon 雅芳,雅芳若儷詩潔容霜,1000
SkinCare,洗臉乳,STREPAiR 施特佩,HSP扭轉奇肌植萃泥膜,1750
SkinCare,洗臉乳,Whoo 后,拱辰享山茶花保濕潔膚蜜,1280
SkinCare,洗臉乳,Jonzac 森朵恩泉,活泉深層洗面膠 REHYDRATE DERMO CLEANSING GEL,980
SkinCare,洗臉乳,Estee Lauder 雅詩蘭黛,超能綠藻發光肌潔顏露,980
SkinCare,洗臉乳,KIEHL'S 契爾氏,冰河保濕-無油清爽潔面慕斯,730
SkinCare,洗臉乳,DR.WU 達爾膚醫美保養系列,玻尿酸保濕潔顏凝露 HYDRATING GEL CLEANSER WITH HYALURONIC ACID 150ML,720
SkinCare,洗臉乳,Greenvines 綠藤生機,活萃洗面乳,420
SkinCare,洗臉乳,WSPA 英爵醫美,水潤潔膚乳 Gentle Moisturizing Cleanser,1200
SkinCare,洗臉乳,Whoo 后,天氣丹津率享美妍皂,1580
SkinCare,洗臉乳,AVIVA,玩美淨顏慕斯花,295
SkinCare,洗臉乳,CHANEL 香奈兒,珍珠光感淨白泡沫潔膚乳 FRESH BRIGHTENING FOAM CLEANSER,1710
SkinCare,洗臉乳,Biotherm 碧兒泉,5000L極水感活泉平衡柔珠潔顏膠,850
SkinCare,洗臉乳,LUVIEW 路薇兒,香蜂幸運草超微粒泡泡潔面乳 Lemon Balm Bubble Cleansing Foam,0
SkinCare,洗臉乳,Cellina 雪芙蘭,淨肌礦物泥洗面乳．毛孔淨緻 Deep Clean Clay Foam – Pore Purifying,109
SkinCare,洗臉乳,23.5 °N北緯研製,桂竹活水洗顏霜,520
SkinCare,洗臉乳,Kanebo 佳麗寶-專櫃,淨白酵素皂N,1260
SkinCare,洗臉乳,ETUDE HOUSE,午茶時光洗面乳 Happy Tea Time Cleansing Foam,150
SkinCare,洗臉乳,Gamila Secret 潔米拉秘密,舒緩天竺葵秘密 Soothing Geranium,1200
SkinCare,洗臉乳,LJH 麗緻韓,純萃淨白酵素潔顏粉 CELLABEL White-P Zyme,420
SkinCare,洗臉乳,AQUA LABEL 水之印,晶透白微粒子洗面霜 White Clear Foam,280
SkinCare,洗臉乳,St.Clare 聖克萊爾,雙效潔顏油慕絲 Herbal Cleaning Mousse,399
SkinCare,洗臉乳,AQUA LABEL 水之印,濃密泡保濕洗面霜,280
SkinCare,洗臉乳,Beauty Diy,鳳梨酵素洗面霜 Pineapple Deep Wash,199
SkinCare,洗臉乳,URIAGE 優麗雅,純淨潔膚凝露 Surgras Liquide,900
SkinCare,洗臉乳,The Body Shop 美體小舖,茶樹淨膚深層潔面膠 Tea Tree Skin Clearing Facial Wash,550
SkinCare,洗臉乳,KOSE 高絲-專櫃,雪肌精極淬洗顏霜,1050
SkinCare,洗臉乳,revlis,經典胺基酸淨白洗顏料,269
SkinCare,洗臉乳,KIEHL'S 契爾氏,冰河保濕潔面乳 Ultra Facial Cleanser,730
SkinCare,洗臉乳,Whoo 后,陰陽調和清顏組 FOAM CLEANSER DAY & NIGHT,1280
SkinCare,洗臉乳,Whoo 后,氣津清顏皂 WHOO  Gongjinhyang Cleaning Bar,1280
SkinCare,洗臉乳,Dr. Bronner's 布朗博士,有機柑橘潔顏露 Citrus Orange Liquid Soap,159/339
SkinCare,洗臉乳,NOV 娜芙,AC 面皰潔膚粉 Washing Powder AC,990
SkinCare,洗臉乳,Avon 雅芳,雅芳光燦美白潔容霜,800
SkinCare,洗臉乳,LA ROCHE-POSAY 理膚寶水,青春舒緩潔顏慕斯 EFFACLAR H Dermo–Soothing Deep Cleansing Form,650
SkinCare,洗臉乳,AYURA,晨甦洗顏乳 ARISING FOAM,850
SkinCare,洗臉乳,Aesop,煥采柔舒潔面露 Fabulous Face Cleanser,900/1450
SkinCare,洗臉乳,butyshop,洗卸兩用膠 2-IN-1 Cleansing Gel,550/980
SkinCare,洗臉乳,Dior 迪奧,嫩白潔顏乳,1100
SkinCare,洗臉乳,kuanyuanlian 廣源良,蘆薈洗臉凝露,99/199
SkinCare,洗臉乳,CLINIQUE 倩碧,洗面皂 Facial Soap,500
